#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-15 07:19:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-15 07:19:15 GET / - 66.249.79.48 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 300
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-15 07:59:22
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-16 05:33:11 GET /images/work-img4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 445
2018-06-16 05:33:14 GET /images/work-img5.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 445
2018-06-16 05:33:14 GET /images/work-img9.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 445
2018-06-16 05:33:14 GET /images/banner3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 303 502
2018-06-16 05:33:14 GET /images/xtra_logo.png - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 445
2018-06-16 05:33:14 GET /images/banner3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 11546 502
2018-06-16 05:33:15 GET /images/banner4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 302 501
2018-06-16 05:33:15 GET /images/banner5.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 302 501
2018-06-16 05:33:17 GET /images/info.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 206 639680 511
2018-06-16 05:33:17 GET /images/work-img10.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 446
2018-06-16 05:33:17 GET /images/banner5.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 312845 501
2018-06-16 05:33:22 GET /images/work-img11.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 446
2018-06-16 05:33:33 GET /images/banner4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 483002 501
2018-06-16 05:34:34 GET /images/work-img12.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 524288 446
2018-06-16 05:48:56 GET / - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.google.co.nz/search?q=helensville+rsa+restaurant&oq=helensville+rsa+restaurant&gs_l=mobile-heirloom-serp.12...0.0.1.1141.0.0.0.0.0.0.0.0..0.0....0...1..34.mobile-heirloom-serp..5.12.2778.stkB1iXm5zA 200 8209 553
2018-06-16 05:48:56 GET /css/team.css - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1027 312
2018-06-16 05:48:56 GET /css/jQuery.lightninBox.css - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1481 326
2018-06-16 05:48:56 GET /css/font-awesome.min.css - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 8118 324
2018-06-16 05:48:57 GET /js/jquery.min.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 43185 301
2018-06-16 05:48:57 GET /css/style.css - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 11722 313
2018-06-16 05:48:57 GET /js/SmoothScroll.min.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 3749 307
2018-06-16 05:48:57 GET /js/main.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 871 295
2018-06-16 05:48:57 GET /js/modernizr.custom.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 4923 307
2018-06-16 05:48:57 GET /css/bootstrap.min.css - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 27990 321
2018-06-16 05:48:57 GET /js/cbpFWTabs.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1208 300
2018-06-16 05:48:57 GET /js/jQuery.lightninBox.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 3081 309
2018-06-16 05:48:57 GET /js/boot_slider.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 2045 302
2018-06-16 05:48:57 GET /js/bootstrap.min.js - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 13266 304
2018-06-16 05:48:58 GET /images/logo.png - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 9464 300
2018-06-16 05:48:58 GET /fonts/fontawesome-webfont.woff2 - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 406
2018-06-16 05:48:59 GET /images/team4.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 957546 301
2018-06-16 05:48:59 GET /images/xtra_logo.png - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 26596 305
2018-06-16 05:48:59 GET /images/team1.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 982372 301
2018-06-16 05:48:59 GET /images/work-img1.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 889310 305
2018-06-16 05:48:59 GET /images/team3.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 843003 301
2018-06-16 05:48:59 GET /images/team2.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 920251 301
2018-06-16 05:49:00 GET /fonts/fontawesome-webfont.woff - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 405
2018-06-16 05:49:00 GET /fonts/fontawesome-webfont.ttf - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 409
2018-06-16 05:49:02 GET /images/work-img3.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 943143 305
2018-06-16 05:49:02 GET /images/work-img6.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1093416 305
2018-06-16 05:49:02 GET /images/work-img5.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 869467 305
2018-06-16 05:49:02 GET /images/work-img2.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1001601 305
2018-06-16 05:49:02 GET /images/work-img4.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 946466 305
2018-06-16 05:49:03 GET /images/work-img7.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1067450 305
2018-06-16 05:49:03 GET /images/work-img8.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 915658 305
2018-06-16 05:49:04 GET /images/work-img9.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1018615 305
2018-06-16 05:49:04 GET /images/info.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/css/style.css 200 729150 313
2018-06-16 05:49:04 GET /images/work-img11.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 891396 306
2018-06-16 05:49:05 GET /images/work-img10.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 968132 306
2018-06-16 05:49:05 GET /images/work-img12.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 961465 306
2018-06-16 05:49:05 GET /css/images/cd-top-arrow.svg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/css/style.css 404 1405 325
2018-06-16 05:49:05 GET /images/banner1.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 553071 303
2018-06-16 05:49:05 GET /images/banner2.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 46855 303
2018-06-16 05:49:07 GET /images/banner3.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 448536 303
2018-06-16 05:49:07 GET /favicon.ico - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0.2)+Gecko/60.0.2+Firefox/60.0.2 - 404 1405 193
2018-06-16 05:49:08 GET /images/banner4.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 747680 303
2018-06-16 05:49:10 GET /images/banner5.jpg - 118.148.133.188 HTTP/1.1 Mozilla/5.0+(Android+7.0;+Mobile;+rv:60.0)+Gecko/60.0+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 680331 303
2018-06-16 05:54:09 GET /images/work-img12.jpg - 118.148.192.31 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 65536 446
