#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-08-21 09:19:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-08-21 09:19:18 GET / - 207.46.13.214 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 274
2018-08-21 22:26:46 GET /images/work-img6.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1093416 345
2018-08-21 22:26:49 GET /images/work-img9.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1018615 345
2018-08-21 22:26:50 GET /images/work-img8.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 915658 345
2018-08-21 22:26:52 GET /images/banner3.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 448536 343
2018-08-21 22:26:52 GET /images/work-img1.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 889310 345
2018-08-21 22:26:52 GET /images/work-img12.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 961465 346
2018-08-21 22:26:56 GET /images/banner1.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 553071 343
2018-08-21 22:26:56 GET /images/banner5.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 680331 343
2018-08-21 22:26:57 GET /images/work-img11.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 891396 346
2018-08-21 22:26:58 GET /images/banner4.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 747680 343
2018-08-21 22:27:11 GET /images/work-img10.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 968132 346
2018-08-21 22:27:11 GET /favicon.ico - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 212
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-08-21 22:43:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-08-21 22:43:19 GET /img/loader.gif - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 404 1405 339
2018-08-21 22:43:19 GET /images/next.png - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 3520 340
2018-08-21 22:43:19 GET /images/close.png - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 4216 341
2018-08-21 22:43:19 GET /images/prev.png - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 3523 340
2018-08-21 22:43:23 GET /images/6.jpg - 103.224.161.241 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1536849 337
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-08-21 23:08:36
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-08-21 23:08:35 GET / - 42.236.99.206 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/50.0.2661.102+Safari/537.36;+360Spider http://kaiparatavern.co.nz/ 200 8209 319
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-08-22 05:57:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-08-22 05:57:12 GET / - 180.153.236.67 HTTP/1.1 Mozilla/5.0(compatible;MSIE9.0;WindowsNT6.1;Trident/5.0) http://www.kaiparatavern.co.nz/ 200 8209 263
