#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-25 07:52:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-25 07:52:27 POST /index.php - 122.227.189.223 HTTP/1.1 Mozilla/4.0+(compatible;+Win32;+WinHttp.WinHttpRequest.5) - 404 1405 464
2017-05-26 06:36:02 GET / - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 - 200 8209 422
2017-05-26 06:36:02 GET /css/team.css - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 420
2017-05-26 06:36:02 GET /css/jQuery.lightninBox.css - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 434
2017-05-26 06:36:02 GET /js/cbpFWTabs.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 408
2017-05-26 06:36:03 GET /js/main.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 403
2017-05-26 06:36:03 GET /js/boot_slider.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 410
2017-05-26 06:36:03 GET /js/modernizr.custom.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 415
2017-05-26 06:36:03 GET /js/SmoothScroll.min.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 415
2017-05-26 06:36:03 GET /css/font-awesome.min.css - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 432
2017-05-26 06:36:03 GET /css/bootstrap.min.css - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 429
2017-05-26 06:36:03 GET /js/jQuery.lightninBox.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 417
2017-05-26 06:36:03 GET /css/style.css - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 421
2017-05-26 06:36:03 GET /js/bootstrap.min.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 412
2017-05-26 06:36:03 GET /images/logo.png - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 425
2017-05-26 06:36:04 GET /js/jquery.min.js - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 409
2017-05-26 06:36:05 GET /fonts/fontawesome-webfont.woff - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 431
2017-05-26 06:36:05 GET /css/images/cd-top-arrow.svg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 437
2017-05-26 06:36:26 GET /images/team3.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 426
2017-05-26 06:36:31 GET /fonts/fontawesome-webfont.ttf - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 152629 430
2017-05-26 06:36:36 GET /images/banner2.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 428
2017-05-26 06:36:55 GET /images/work-img5.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 430
2017-05-26 06:36:57 GET /images/work-img9.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 430
2017-05-26 06:36:57 GET /images/xtra_logo.png - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 430
2017-05-26 06:37:00 GET /images/team4.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 426
2017-05-26 06:37:06 GET /images/work-img8.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 430
2017-05-26 06:37:13 GET /images/work-img7.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 786432 430
2017-05-26 06:37:13 GET /images/banner3.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 393216 428
2017-05-26 06:37:15 GET /images/team1.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 917504 426
2017-05-26 06:37:15 GET /images/work-img10.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 458752 431
2017-05-26 06:37:15 GET /images/work-img3.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 655360 430
2017-05-26 06:37:15 GET /images/banner5.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 428
2017-05-26 06:37:15 GET /images/banner4.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 131072 428
2017-05-26 06:37:15 GET /images/work-img1.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 393216 430
2017-05-26 06:37:15 GET /images/work-img12.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 431
2017-05-26 06:37:15 GET /images/info.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 65536 425
2017-05-26 06:37:15 GET /images/work-img4.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 720896 430
2017-05-26 06:37:15 GET /images/work-img11.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 458752 431
2017-05-26 06:37:15 GET /images/work-img6.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 524288 430
2017-05-26 06:37:15 GET /images/work-img2.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 524288 430
2017-05-26 06:37:15 GET /images/team2.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 720896 426
2017-05-26 06:37:15 GET /images/banner1.jpg - 121.75.59.228 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.0;+SAMSUNG+SM-N900+Build/LRX21V)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/2.1+Chrome/34.0.1847.76+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 428
