#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-03 07:49:53
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-03 07:49:53 GET / - 40.77.167.92 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 274
2017-05-04 02:34:29 GET /images/work-img5.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 372
2017-05-04 02:34:29 GET /images/banner3.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 370
2017-05-04 02:34:30 GET /images/team3.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 368
2017-05-04 02:34:31 GET /images/work-img8.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 372
2017-05-04 02:34:31 GET /images/team4.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 368
2017-05-04 02:34:31 GET /images/work-img6.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 372
2017-05-04 02:34:32 GET /images/work-img9.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 372
2017-05-04 02:34:32 GET /images/xtra_logo.png - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 372
2017-05-04 02:34:33 GET /images/work-img12.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 373
2017-05-04 02:34:33 GET /images/info.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 380
2017-05-04 02:34:33 GET /images/work-img7.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 372
2017-05-04 02:34:35 GET /images/work-img11.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 373
2017-05-04 02:34:35 GET /images/banner4.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 370
2017-05-04 02:34:35 GET /images/banner5.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 370
2017-05-04 02:34:35 GET /images/work-img10.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 373
2017-05-04 02:34:36 GET /favicon.ico - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 363
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-04 05:09:14
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-04 05:09:13 GET / - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 https://www.google.co.nz/ 200 8209 455
2017-05-04 05:09:13 GET /css/team.css - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1027 398
2017-05-04 05:09:14 GET /css/jQuery.lightninBox.css - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1481 412
2017-05-04 05:09:14 GET /css/style.css - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 11722 399
2017-05-04 05:09:14 GET /css/font-awesome.min.css - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 8118 410
2017-05-04 05:09:14 GET /js/modernizr.custom.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 4923 393
2017-05-04 05:09:14 GET /js/jquery.min.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 43185 387
2017-05-04 05:09:14 GET /css/bootstrap.min.css - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 27990 407
2017-05-04 05:09:14 GET /js/bootstrap.min.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 13266 390
2017-05-04 05:09:14 GET /js/SmoothScroll.min.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 3749 393
2017-05-04 05:09:15 GET /js/main.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 871 381
2017-05-04 05:09:15 GET /js/boot_slider.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 2045 388
2017-05-04 05:09:15 GET /js/jQuery.lightninBox.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 3081 395
2017-05-04 05:09:15 GET /js/cbpFWTabs.js - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1208 386
2017-05-04 05:09:15 GET /fonts/fontawesome-webfont.woff2 - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 410
2017-05-04 05:09:15 GET /images/logo.png - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 9464 386
2017-05-04 05:09:17 GET /images/team3.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 843003 387
2017-05-04 05:09:17 GET /images/team1.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 982372 387
2017-05-04 05:09:17 GET /images/team2.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 920251 387
2017-05-04 05:09:20 GET /fonts/fontawesome-webfont.woff - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 409
2017-05-04 05:09:20 GET /favicon.ico - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 - 404 1405 354
2017-05-04 05:09:20 GET /images/work-img1.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 889310 391
2017-05-04 05:09:21 GET /fonts/fontawesome-webfont.ttf - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 152629 408
2017-05-04 05:09:21 GET /images/team4.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 957546 387
2017-05-04 05:09:22 GET /images/work-img2.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1001601 391
2017-05-04 05:09:25 GET /images/work-img3.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 943143 391
2017-05-04 05:09:25 GET /images/work-img5.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 869467 391
2017-05-04 05:09:26 GET /images/work-img6.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1093416 391
2017-05-04 05:09:26 GET /images/work-img8.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 915658 391
2017-05-04 05:09:27 GET /images/work-img4.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 946466 391
2017-05-04 05:09:28 GET /images/work-img7.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1067450 391
2017-05-04 05:09:28 GET /images/work-img9.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1018615 391
2017-05-04 05:09:29 GET /images/work-img11.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 891396 392
2017-05-04 05:09:29 GET /images/work-img12.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 961465 392
2017-05-04 05:09:32 GET /images/work-img10.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 968132 392
2017-05-04 05:09:32 GET /images/xtra_logo.png - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 26596 391
2017-05-04 05:09:32 GET /images/info.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 729150 386
2017-05-04 05:09:32 GET /css/images/cd-top-arrow.svg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 398
2017-05-04 05:09:33 GET /images/banner2.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 46855 389
2017-05-04 05:09:33 GET /images/banner3.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 448536 389
2017-05-04 05:09:33 GET /images/banner1.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 553071 389
2017-05-04 05:09:33 GET /images/banner4.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 747680 389
2017-05-04 05:09:35 GET /images/banner5.jpg - 49.224.200.73 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_1_1+like+Mac+OS+X)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+CriOS/58.0.3029.83+Mobile/14B100+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 680331 389
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-04 06:25:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-04 06:25:01 GET /robots.txt - 208.43.225.85 HTTP/1.1 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) - 404 1405 215
2017-05-04 06:25:05 GET / - 208.43.225.85 HTTP/1.1 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) - 200 8209 205
